name,label,kind
go:0000448::Biological Process,"cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",Biological Process
go:0000451::Biological Process,rRNA 2'-O-methylation,Biological Process
go:0000453::Biological Process,enzyme-directed rRNA 2'-O-methylation,Biological Process
go:0000459::Biological Process,exonucleolytic trimming involved in rRNA processing,Biological Process
go:0000460::Biological Process,maturation of 5.8S rRNA,Biological Process
go:0000461::Biological Process,"endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",Biological Process
go:0000462::Biological Process,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",Biological Process
go:0000463::Biological Process,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",Biological Process
go:0000466::Biological Process,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",Biological Process
go:0000467::Biological Process,"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",Biological Process
go:0000469::Biological Process,cleavage involved in rRNA processing,Biological Process
go:0000470::Biological Process,maturation of LSU-rRNA,Biological Process
go:0000472::Biological Process,"endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",Biological Process
go:0000478::Biological Process,endonucleolytic cleavage involved in rRNA processing,Biological Process
go:0000479::Biological Process,"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",Biological Process
go:0000480::Biological Process,"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",Biological Process
go:0000491::Biological Process,small nucleolar ribonucleoprotein complex assembly,Biological Process
go:0000492::Biological Process,box C/D snoRNP assembly,Biological Process
go:0000578::Biological Process,embryonic axis specification,Biological Process
go:0000707::Biological Process,meiotic DNA recombinase assembly,Biological Process
go:0000711::Biological Process,meiotic DNA repair synthesis,Biological Process
go:0000712::Biological Process,resolution of meiotic recombination intermediates,Biological Process
go:0000715::Biological Process,"nucleotide-excision repair, DNA damage recognition",Biological Process
go:0000720::Biological Process,pyrimidine dimer repair by nucleotide-excision repair,Biological Process
go:0000722::Biological Process,telomere maintenance via recombination,Biological Process
go:0000723::Biological Process,telomere maintenance,Biological Process
go:0000724::Biological Process,double-strand break repair via homologous recombination,Biological Process
go:0000725::Biological Process,recombinational repair,Biological Process
go:0000726::Biological Process,non-recombinational repair,Biological Process
go:0000727::Biological Process,double-strand break repair via break-induced replication,Biological Process
go:0000729::Biological Process,DNA double-strand break processing,Biological Process
go:0000730::Biological Process,DNA recombinase assembly,Biological Process
go:0000731::Biological Process,DNA synthesis involved in DNA repair,Biological Process
go:0000733::Biological Process,DNA strand renaturation,Biological Process
go:0000737::Biological Process,"DNA catabolic process, endonucleolytic",Biological Process
go:0000738::Biological Process,"DNA catabolic process, exonucleolytic",Biological Process
go:0000768::Biological Process,syncytium formation by plasma membrane fusion,Biological Process
go:0000819::Biological Process,sister chromatid segregation,Biological Process
go:0000820::Biological Process,regulation of glutamine family amino acid metabolic process,Biological Process
go:0000821::Biological Process,regulation of arginine metabolic process,Biological Process
go:0000904::Biological Process,cell morphogenesis involved in differentiation,Biological Process
go:0000910::Biological Process,cytokinesis,Biological Process
go:0000917::Biological Process,barrier septum assembly,Biological Process
go:0000920::Biological Process,cell separation after cytokinesis,Biological Process
go:0000956::Biological Process,nuclear-transcribed mRNA catabolic process,Biological Process
go:0000957::Biological Process,mitochondrial RNA catabolic process,Biological Process
go:0000958::Biological Process,mitochondrial mRNA catabolic process,Biological Process
go:0000959::Biological Process,mitochondrial RNA metabolic process,Biological Process
go:0000960::Biological Process,regulation of mitochondrial RNA catabolic process,Biological Process
go:0000961::Biological Process,negative regulation of mitochondrial RNA catabolic process,Biological Process
go:0000962::Biological Process,positive regulation of mitochondrial RNA catabolic process,Biological Process
go:0000963::Biological Process,mitochondrial RNA processing,Biological Process
go:0000964::Biological Process,mitochondrial RNA 5'-end processing,Biological Process
go:0000965::Biological Process,mitochondrial RNA 3'-end processing,Biological Process
go:0000966::Biological Process,RNA 5'-end processing,Biological Process
go:0000967::Biological Process,rRNA 5'-end processing,Biological Process
go:0000972::Biological Process,transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery,Biological Process
go:0000973::Biological Process,posttranscriptional tethering of RNA polymerase II gene DNA at nuclear periphery,Biological Process
go:0001101::Biological Process,response to acid chemical,Biological Process
go:0001172::Biological Process,"transcription, RNA-templated",Biological Process
go:0001180::Biological Process,transcription initiation from RNA polymerase I promoter for nuclear large rRNA transcript,Biological Process
go:0001188::Biological Process,RNA polymerase I transcriptional preinitiation complex assembly,Biological Process
go:0001189::Biological Process,RNA polymerase I transcriptional preinitiation complex assembly at the promoter for the nuclear large rRNA transcript,Biological Process
go:0001300::Biological Process,chronological cell aging,Biological Process
go:0001302::Biological Process,replicative cell aging,Biological Process
go:0001306::Biological Process,age-dependent response to oxidative stress,Biological Process
go:0001501::Biological Process,skeletal system development,Biological Process
go:0001502::Biological Process,cartilage condensation,Biological Process
go:0001503::Biological Process,ossification,Biological Process
go:0001504::Biological Process,neurotransmitter uptake,Biological Process
go:0001505::Biological Process,regulation of neurotransmitter levels,Biological Process
go:0001507::Biological Process,acetylcholine catabolic process in synaptic cleft,Biological Process
go:0001508::Biological Process,action potential,Biological Process
go:0001510::Biological Process,RNA methylation,Biological Process
go:0001514::Biological Process,selenocysteine incorporation,Biological Process
go:0001516::Biological Process,prostaglandin biosynthetic process,Biological Process
go:0001519::Biological Process,peptide amidation,Biological Process
go:0001522::Biological Process,pseudouridine synthesis,Biological Process
go:0001523::Biological Process,retinoid metabolic process,Biological Process
go:0001525::Biological Process,angiogenesis,Biological Process
go:0001539::Biological Process,cilium or flagellum-dependent cell motility,Biological Process
go:0001541::Biological Process,ovarian follicle development,Biological Process
go:0001542::Biological Process,ovulation from ovarian follicle,Biological Process
go:0001543::Biological Process,ovarian follicle rupture,Biological Process
go:0001546::Biological Process,preantral ovarian follicle growth,Biological Process
go:0001547::Biological Process,antral ovarian follicle growth,Biological Process
go:0001550::Biological Process,ovarian cumulus expansion,Biological Process
go:0001552::Biological Process,ovarian follicle atresia,Biological Process
go:0001553::Biological Process,luteinization,Biological Process
go:0001554::Biological Process,luteolysis,Biological Process
go:0001555::Biological Process,oocyte growth,Biological Process
go:0001556::Biological Process,oocyte maturation,Biological Process
go:0001558::Biological Process,regulation of cell growth,Biological Process
go:0001560::Biological Process,regulation of cell growth by extracellular stimulus,Biological Process
go:0001561::Biological Process,fatty acid alpha-oxidation,Biological Process
go:0001562::Biological Process,response to protozoan,Biological Process
go:0001568::Biological Process,blood vessel development,Biological Process
go:0001569::Biological Process,patterning of blood vessels,Biological Process
go:0001570::Biological Process,vasculogenesis,Biological Process
go:0001573::Biological Process,ganglioside metabolic process,Biological Process
go:0001574::Biological Process,ganglioside biosynthetic process,Biological Process
go:0001575::Biological Process,globoside metabolic process,Biological Process
go:0001578::Biological Process,microtubule bundle formation,Biological Process
go:0001579::Biological Process,medium-chain fatty acid transport,Biological Process
go:0001580::Biological Process,detection of chemical stimulus involved in sensory perception of bitter taste,Biological Process
go:0001581::Biological Process,detection of chemical stimulus involved in sensory perception of sour taste,Biological Process
go:0001582::Biological Process,detection of chemical stimulus involved in sensory perception of sweet taste,Biological Process
go:0001649::Biological Process,osteoblast differentiation,Biological Process
go:0001654::Biological Process,eye development,Biological Process
go:0001655::Biological Process,urogenital system development,Biological Process
go:0001656::Biological Process,metanephros development,Biological Process
go:0001657::Biological Process,ureteric bud development,Biological Process
go:0001658::Biological Process,branching involved in ureteric bud morphogenesis,Biological Process
go:0001659::Biological Process,temperature homeostasis,Biological Process
go:0001660::Biological Process,fever generation,Biological Process
go:0001661::Biological Process,conditioned taste aversion,Biological Process
go:0001662::Biological Process,behavioral fear response,Biological Process
go:0001666::Biological Process,response to hypoxia,Biological Process
go:0001667::Biological Process,ameboidal-type cell migration,Biological Process
go:0001672::Biological Process,regulation of chromatin assembly or disassembly,Biological Process
go:0001675::Biological Process,acrosome assembly,Biological Process
go:0001676::Biological Process,long-chain fatty acid metabolic process,Biological Process
go:0001678::Biological Process,cellular glucose homeostasis,Biological Process
go:0001692::Biological Process,histamine metabolic process,Biological Process
go:0001694::Biological Process,histamine biosynthetic process,Biological Process
go:0001696::Biological Process,gastric acid secretion,Biological Process
go:0001701::Biological Process,in utero embryonic development,Biological Process
go:0001702::Biological Process,gastrulation with mouth forming second,Biological Process
go:0001704::Biological Process,formation of primary germ layer,Biological Process
go:0001705::Biological Process,ectoderm formation,Biological Process
go:0001706::Biological Process,endoderm formation,Biological Process
go:0001707::Biological Process,mesoderm formation,Biological Process
go:0001708::Biological Process,cell fate specification,Biological Process
go:0001709::Biological Process,cell fate determination,Biological Process
go:0001710::Biological Process,mesodermal cell fate commitment,Biological Process
go:0001711::Biological Process,endodermal cell fate commitment,Biological Process
go:0001712::Biological Process,ectodermal cell fate commitment,Biological Process
go:0001714::Biological Process,endodermal cell fate specification,Biological Process
go:0001731::Biological Process,formation of translation preinitiation complex,Biological Process
go:0001732::Biological Process,formation of cytoplasmic translation initiation complex,Biological Process
go:0001736::Biological Process,establishment of planar polarity,Biological Process
go:0001738::Biological Process,morphogenesis of a polarized epithelium,Biological Process
go:0001743::Biological Process,optic placode formation,Biological Process
go:0001754::Biological Process,eye photoreceptor cell differentiation,Biological Process
go:0001755::Biological Process,neural crest cell migration,Biological Process
go:0001756::Biological Process,somitogenesis,Biological Process
go:0001757::Biological Process,somite specification,Biological Process
go:0001759::Biological Process,organ induction,Biological Process
go:0001763::Biological Process,morphogenesis of a branching structure,Biological Process
go:0001764::Biological Process,neuron migration,Biological Process
go:0001765::Biological Process,membrane raft assembly,Biological Process
go:0001766::Biological Process,membrane raft polarization,Biological Process
go:0001767::Biological Process,establishment of lymphocyte polarity,Biological Process
go:0001768::Biological Process,establishment of T cell polarity,Biological Process
go:0001771::Biological Process,immunological synapse formation,Biological Process
go:0001773::Biological Process,myeloid dendritic cell activation,Biological Process
go:0001774::Biological Process,microglial cell activation,Biological Process
go:0001775::Biological Process,cell activation,Biological Process
go:0001776::Biological Process,leukocyte homeostasis,Biological Process
go:0001778::Biological Process,plasma membrane repair,Biological Process
go:0001779::Biological Process,natural killer cell differentiation,Biological Process
go:0001780::Biological Process,neutrophil homeostasis,Biological Process
go:0001781::Biological Process,neutrophil apoptotic process,Biological Process
go:0001782::Biological Process,B cell homeostasis,Biological Process
go:0001783::Biological Process,B cell apoptotic process,Biological Process
go:0001796::Biological Process,regulation of type IIa hypersensitivity,Biological Process
go:0001798::Biological Process,positive regulation of type IIa hypersensitivity,Biological Process
go:0001807::Biological Process,regulation of type IV hypersensitivity,Biological Process
go:0001808::Biological Process,negative regulation of type IV hypersensitivity,Biological Process
go:0001810::Biological Process,regulation of type I hypersensitivity,Biological Process
go:0001812::Biological Process,positive regulation of type I hypersensitivity,Biological Process
go:0001816::Biological Process,cytokine production,Biological Process
go:0001817::Biological Process,regulation of cytokine production,Biological Process
go:0001818::Biological Process,negative regulation of cytokine production,Biological Process
go:0001819::Biological Process,positive regulation of cytokine production,Biological Process
go:0001820::Biological Process,serotonin secretion,Biological Process
go:0001821::Biological Process,histamine secretion,Biological Process
go:0001822::Biological Process,kidney development,Biological Process
go:0001823::Biological Process,mesonephros development,Biological Process
go:0001824::Biological Process,blastocyst development,Biological Process
go:0001825::Biological Process,blastocyst formation,Biological Process
go:0001826::Biological Process,inner cell mass cell differentiation,Biological Process
go:0001827::Biological Process,inner cell mass cell fate commitment,Biological Process
go:0001828::Biological Process,inner cell mass cellular morphogenesis,Biological Process
go:0001829::Biological Process,trophectodermal cell differentiation,Biological Process
go:0001831::Biological Process,trophectodermal cellular morphogenesis,Biological Process
go:0001832::Biological Process,blastocyst growth,Biological Process
go:0001833::Biological Process,inner cell mass cell proliferation,Biological Process
go:0001834::Biological Process,trophectodermal cell proliferation,Biological Process
go:0001835::Biological Process,blastocyst hatching,Biological Process
go:0001836::Biological Process,release of cytochrome c from mitochondria,Biological Process
go:0001837::Biological Process,epithelial to mesenchymal transition,Biological Process
go:0001838::Biological Process,embryonic epithelial tube formation,Biological Process
go:0001839::Biological Process,neural plate morphogenesis,Biological Process
go:0001840::Biological Process,neural plate development,Biological Process
go:0001841::Biological Process,neural tube formation,Biological Process
go:0001842::Biological Process,neural fold formation,Biological Process
go:0001843::Biological Process,neural tube closure,Biological Process
go:0001844::Biological Process,protein insertion into mitochondrial membrane involved in apoptotic signaling pathway,Biological Process
go:0001845::Biological Process,phagolysosome assembly,Biological Process
go:0001865::Biological Process,NK T cell differentiation,Biological Process
go:0001866::Biological Process,NK T cell proliferation,Biological Process
go:0001867::Biological Process,"complement activation, lectin pathway",Biological Process
go:0001868::Biological Process,"regulation of complement activation, lectin pathway",Biological Process
go:0001869::Biological Process,"negative regulation of complement activation, lectin pathway",Biological Process
